Transaction_ID,Date,Month,Quarter,Region,Category,Product,Unit_Price,Quantity,Discount_Percent,Discount_Amount,Revenue,Payment_Method,Salesperson_ID,Customer_ID
TXN08432,2024-11-02,November,Q4,West,Clothing,Jacket,4977.92,3,0,0.0,14933.76,Credit Card,SP014,CUST2349
TXN08433,2024-12-30,December,Q4,South,Clothing,Shoes,1151.63,2,5,115.16,2188.1,Cash,SP011,CUST3363
TXN08434,2024-03-14,March,Q1,South,Electronics,Smart TV,35888.97,8,10,28711.18,258400.58,Cash,SP014,CUST8913
TXN08435,2024-07-08,July,Q3,Central,Furniture,Sofa,36532.18,7,15,38358.79,217366.47,UPI,SP018,CUST7508
TXN08436,2024-06-20,June,Q2,Central,Clothing,Dress,2918.0,9,0,0.0,26262.0,Net Banking,SP004,CUST2319
TXN08437,2024-09-22,September,Q3,North,Sports & Outdoors,Tent,27216.86,3,0,0.0,81650.58,Cash,SP015,CUST1296
TXN08438,2024-08-21,August,Q3,East,Food & Beverages,Protein Bar,404.71,9,20,728.48,2913.91,Net Banking,SP005,CUST7746
TXN08439,2024-09-22,September,Q3,North,Food & Beverages,Protein Bar,329.73,7,15,346.22,1961.89,Debit Card,SP014,CUST2075
TXN08440,2024-09-04,September,Q3,West,Furniture,Dining Table,12665.45,5,0,0.0,63327.25,Debit Card,SP002,CUST3885
TXN08441,2024-06-06,June,Q2,Central,Sports & Outdoors,Dumbbells,28508.18,1,5,1425.41,27082.77,UPI,SP020,CUST7695
TXN08442,2024-03-14,March,Q1,East,Clothing,Jacket,718.78,4,20,575.02,2300.1,UPI,SP020,CUST2778
TXN08443,2024-12-04,December,Q4,North,Clothing,Jeans,3483.95,2,0,0.0,6967.9,UPI,SP006,CUST2340
TXN08444,2024-06-24,June,Q2,North,Furniture,Dining Table,9113.13,5,20,9113.13,36452.52,UPI,SP008,CUST6012
TXN08445,2024-01-29,January,Q1,Central,Clothing,Shoes,4687.68,6,0,0.0,28126.08,Net Banking,SP020,CUST3079
TXN08446,2024-12-20,December,Q4,North,Electronics,Tablet,10189.47,4,0,0.0,40757.88,UPI,SP019,CUST5970
TXN08447,2024-05-24,May,Q2,Central,Sports & Outdoors,Dumbbells,21682.04,9,0,0.0,195138.36,UPI,SP005,CUST9473
TXN08448,2024-02-01,February,Q1,West,Clothing,Jacket,4208.74,3,5,631.31,11994.91,Credit Card,SP015,CUST8903
TXN08449,2024-05-29,May,Q2,South,Electronics,Tablet,50031.18,8,5,20012.47,380236.97,Debit Card,SP013,CUST2750
TXN08450,2024-03-29,March,Q1,South,Food & Beverages,Coffee Pack,428.38,3,0,0.0,1285.14,Debit Card,SP010,CUST2139
TXN08451,2024-12-19,December,Q4,North,Food & Beverages,Snack Mix,922.14,3,20,553.28,2213.14,Credit Card,SP015,CUST1972
TXN08452,2024-11-14,November,Q4,West,Electronics,Tablet,17195.37,6,20,20634.44,82537.78,Credit Card,SP020,CUST1393
TXN08453,2024-03-28,March,Q1,North,Electronics,Smartphone,61455.76,2,5,6145.58,116765.94,Cash,SP018,CUST5725
TXN08454,2024-10-21,October,Q4,East,Electronics,Smartphone,38358.72,1,15,5753.81,32604.91,Debit Card,SP003,CUST6756
TXN08455,2024-11-12,November,Q4,West,Clothing,T-Shirt,734.81,10,20,1469.62,5878.48,Credit Card,SP016,CUST9567
TXN08456,2024-02-16,February,Q1,East,Food & Beverages,Protein Bar,583.03,7,15,612.18,3469.03,Net Banking,SP008,CUST7926
TXN08457,2024-07-16,July,Q3,East,Sports & Outdoors,Tent,28611.77,5,15,21458.83,121600.02,Credit Card,SP010,CUST6308
TXN08458,2024-09-22,September,Q3,East,Food & Beverages,Tea Set,642.01,7,0,0.0,4494.07,Debit Card,SP013,CUST8992
TXN08459,2024-08-28,August,Q3,North,Furniture,Dining Table,10170.71,2,10,2034.14,18307.28,Credit Card,SP007,CUST7731
TXN08460,2024-04-29,April,Q2,South,Clothing,Jacket,3920.26,4,0,0.0,15681.04,Credit Card,SP003,CUST3316
TXN08461,2024-06-07,June,Q2,West,Food & Beverages,Coffee Pack,711.51,5,0,0.0,3557.55,Cash,SP007,CUST1320
TXN08462,2024-05-02,May,Q2,North,Furniture,Dining Table,24747.11,2,0,0.0,49494.22,Debit Card,SP008,CUST8777
TXN08463,2024-06-20,June,Q2,North,Sports & Outdoors,Tent,3911.05,2,10,782.21,7039.89,Debit Card,SP020,CUST8582
TXN08464,2024-05-24,May,Q2,North,Food & Beverages,Snack Mix,173.29,7,0,0.0,1213.03,Cash,SP007,CUST1487
TXN08465,2024-01-07,January,Q1,West,Furniture,Sofa,23125.41,2,0,0.0,46250.82,Cash,SP005,CUST7419
TXN08466,2024-07-31,July,Q3,South,Electronics,Laptop,30817.83,3,10,9245.35,83208.14,UPI,SP016,CUST5600
TXN08467,2024-08-14,August,Q3,East,Electronics,Smart TV,42768.53,6,0,0.0,256611.18,UPI,SP010,CUST5752
TXN08468,2024-03-07,March,Q1,East,Electronics,Smartphone,78842.86,9,10,70958.57,638627.17,Cash,SP006,CUST5020
TXN08469,2024-04-15,April,Q2,South,Furniture,Bookshelf,8942.17,4,5,1788.43,33980.25,Cash,SP002,CUST7280
TXN08470,2024-10-15,October,Q4,North,Electronics,Headphones,40907.73,10,10,40907.73,368169.57,UPI,SP007,CUST9753
TXN08471,2024-01-02,January,Q1,East,Electronics,Laptop,5773.56,4,0,0.0,23094.24,Cash,SP012,CUST1457
TXN08472,2024-05-14,May,Q2,Central,Food & Beverages,Snack Mix,274.19,1,15,41.13,233.06,Net Banking,SP017,CUST8659
TXN08473,2024-05-03,May,Q2,South,Electronics,Headphones,49710.13,8,20,79536.21,318144.83,Cash,SP005,CUST2748
TXN08474,2024-02-25,February,Q1,North,Electronics,Smart TV,18630.01,1,10,1863.0,16767.01,UPI,SP020,CUST9611
TXN08475,2024-06-27,June,Q2,North,Sports & Outdoors,Dumbbells,3951.66,7,10,2766.16,24895.46,Cash,SP017,CUST5578
TXN08476,2024-11-24,November,Q4,South,Food & Beverages,Tea Set,370.1,9,20,666.18,2664.72,Net Banking,SP009,CUST7404
TXN08477,2024-02-27,February,Q1,North,Sports & Outdoors,Yoga Mat,19049.82,7,15,20002.31,113346.43,Cash,SP014,CUST1581
TXN08478,2024-03-16,March,Q1,South,Clothing,Jeans,2743.18,3,20,1645.91,6583.63,Cash,SP006,CUST3993
TXN08479,2024-12-13,December,Q4,West,Clothing,Jacket,1295.92,6,0,0.0,7775.52,Debit Card,SP015,CUST1608
TXN08480,2024-11-29,November,Q4,North,Furniture,Dining Table,8338.82,6,0,0.0,50032.92,Cash,SP018,CUST8279
TXN08481,2024-08-13,August,Q3,West,Clothing,T-Shirt,2223.24,7,0,0.0,15562.68,Net Banking,SP016,CUST8621
TXN08482,2024-01-06,January,Q1,Central,Sports & Outdoors,Tent,14410.83,4,20,11528.66,46114.66,UPI,SP017,CUST4455
TXN08483,2024-12-26,December,Q4,West,Sports & Outdoors,Bicycle,4366.5,1,5,218.32,4148.18,Debit Card,SP005,CUST6482
TXN08484,2024-08-12,August,Q3,East,Food & Beverages,Tea Set,888.71,7,0,0.0,6220.97,Cash,SP019,CUST4971
TXN08485,2024-02-03,February,Q1,Central,Food & Beverages,Snack Mix,1296.89,1,5,64.84,1232.05,Net Banking,SP012,CUST1134
TXN08486,2024-01-29,January,Q1,East,Electronics,Smartphone,44298.96,5,15,33224.22,188270.58,Debit Card,SP018,CUST9861
TXN08487,2024-06-29,June,Q2,North,Electronics,Laptop,31515.62,4,0,0.0,126062.48,Credit Card,SP012,CUST9730
TXN08488,2024-10-04,October,Q4,East,Clothing,Jacket,3450.43,5,15,2587.82,14664.33,Cash,SP010,CUST4013
TXN08489,2024-08-14,August,Q3,Central,Furniture,Bookshelf,21086.92,5,0,0.0,105434.6,UPI,SP007,CUST8393
TXN08490,2024-04-11,April,Q2,South,Food & Beverages,Coffee Pack,237.26,9,15,320.3,1815.04,UPI,SP016,CUST9380
TXN08491,2024-07-06,July,Q3,South,Electronics,Headphones,49728.94,4,15,29837.36,169078.4,UPI,SP014,CUST4115
TXN08492,2024-10-20,October,Q4,Central,Food & Beverages,Coffee Pack,464.37,3,0,0.0,1393.11,Credit Card,SP009,CUST1118
TXN08493,2024-06-09,June,Q2,Central,Electronics,Smart TV,74796.67,10,20,149593.34,598373.36,Cash,SP017,CUST2305
TXN08494,2024-06-06,June,Q2,East,Sports & Outdoors,Running Shoes,7457.43,3,0,0.0,22372.29,Net Banking,SP010,CUST4835
TXN08495,2024-02-08,February,Q1,South,Furniture,Desk,17117.41,6,15,15405.67,87298.79,Debit Card,SP018,CUST7601
TXN08496,2024-11-18,November,Q4,Central,Sports & Outdoors,Running Shoes,4700.22,4,20,3760.18,15040.7,Debit Card,SP004,CUST1806
TXN08497,2024-06-26,June,Q2,South,Food & Beverages,Protein Bar,854.03,9,20,1537.25,6149.02,Credit Card,SP002,CUST1649
TXN08498,2024-04-13,April,Q2,South,Food & Beverages,Protein Bar,570.66,1,0,0.0,570.66,UPI,SP015,CUST1373
TXN08499,2024-05-12,May,Q2,Central,Furniture,Bookshelf,40321.19,2,20,16128.48,64513.9,Debit Card,SP005,CUST5574
TXN08500,2024-06-15,June,Q2,Central,Clothing,T-Shirt,1161.35,6,10,696.81,6271.29,Cash,SP018,CUST6970
TXN08501,2024-09-07,September,Q3,East,Furniture,Sofa,12030.38,4,10,4812.15,43309.37,Debit Card,SP013,CUST1122
TXN08502,2024-07-20,July,Q3,South,Sports & Outdoors,Running Shoes,10970.67,3,15,4936.8,27975.21,UPI,SP019,CUST2793
TXN08503,2024-10-19,October,Q4,East,Furniture,Desk,42443.0,6,0,0.0,254658.0,Cash,SP011,CUST7672
TXN08504,2024-08-29,August,Q3,North,Sports & Outdoors,Yoga Mat,14214.99,3,0,0.0,42644.97,Debit Card,SP014,CUST8961
TXN08505,2024-04-14,April,Q2,West,Sports & Outdoors,Tent,24733.34,9,10,22260.01,200340.05,Debit Card,SP013,CUST4606
TXN08506,2024-09-04,September,Q3,South,Electronics,Laptop,30881.62,3,5,4632.24,88012.62,Net Banking,SP010,CUST9885
TXN08507,2024-09-10,September,Q3,Central,Electronics,Laptop,44865.43,5,10,22432.72,201894.43,Cash,SP001,CUST6855
TXN08508,2024-01-26,January,Q1,Central,Clothing,Shoes,773.75,5,0,0.0,3868.75,Credit Card,SP002,CUST3751
TXN08509,2024-03-19,March,Q1,East,Furniture,Bookshelf,46588.63,8,10,37270.9,335438.14,Net Banking,SP007,CUST2792
TXN08510,2024-08-19,August,Q3,South,Clothing,T-Shirt,1142.31,1,0,0.0,1142.31,UPI,SP010,CUST1690
TXN08511,2024-01-01,January,Q1,North,Furniture,Desk,11647.77,5,20,11647.77,46591.08,Net Banking,SP009,CUST8539
TXN08512,2024-11-15,November,Q4,South,Sports & Outdoors,Running Shoes,20097.1,7,0,0.0,140679.7,Debit Card,SP016,CUST2131
TXN08513,2024-02-06,February,Q1,North,Sports & Outdoors,Tent,11725.05,9,0,0.0,105525.45,Debit Card,SP003,CUST5733
TXN08514,2024-12-07,December,Q4,South,Food & Beverages,Juice Box,464.24,2,10,92.85,835.63,Debit Card,SP006,CUST1362
TXN08515,2024-01-16,January,Q1,North,Food & Beverages,Coffee Pack,594.15,6,20,712.98,2851.92,Cash,SP003,CUST8170
TXN08516,2024-06-09,June,Q2,North,Food & Beverages,Tea Set,1394.44,8,10,1115.55,10039.97,UPI,SP015,CUST1519
TXN08517,2024-01-23,January,Q1,North,Electronics,Headphones,18758.54,6,20,22510.25,90040.99,Net Banking,SP016,CUST6456
TXN08518,2024-10-06,October,Q4,Central,Sports & Outdoors,Yoga Mat,14213.44,5,20,14213.44,56853.76,Credit Card,SP020,CUST3914
TXN08519,2024-01-09,January,Q1,East,Clothing,Shoes,3992.67,4,5,798.53,15172.15,UPI,SP016,CUST1293
TXN08520,2024-07-02,July,Q3,West,Food & Beverages,Coffee Pack,687.23,1,15,103.08,584.15,Cash,SP013,CUST6262
TXN08521,2024-02-06,February,Q1,North,Clothing,Dress,1266.74,9,0,0.0,11400.66,Debit Card,SP011,CUST9249
TXN08522,2024-12-27,December,Q4,Central,Clothing,Jeans,4602.94,2,10,920.59,8285.29,Cash,SP015,CUST1139
TXN08523,2024-05-10,May,Q2,East,Electronics,Headphones,76477.92,5,15,57358.44,325031.16,UPI,SP003,CUST7484
TXN08524,2024-05-04,May,Q2,East,Sports & Outdoors,Bicycle,2929.96,8,0,0.0,23439.68,Credit Card,SP018,CUST5613
TXN08525,2024-06-11,June,Q2,North,Sports & Outdoors,Bicycle,15865.94,4,0,0.0,63463.76,Debit Card,SP015,CUST5773
TXN08526,2024-02-29,February,Q1,Central,Clothing,Shoes,1446.01,10,15,2169.01,12291.09,Credit Card,SP013,CUST6773
TXN08527,2024-07-29,July,Q3,South,Furniture,Bookshelf,30399.78,9,0,0.0,273598.02,Credit Card,SP019,CUST6180
TXN08528,2024-07-21,July,Q3,North,Clothing,Dress,3182.84,9,15,4296.83,24348.73,Net Banking,SP006,CUST6796
TXN08529,2024-01-12,January,Q1,South,Electronics,Smart TV,19251.77,4,20,15401.42,61605.66,Credit Card,SP014,CUST9960
TXN08530,2024-09-18,September,Q3,East,Clothing,Jeans,362.73,4,20,290.18,1160.74,UPI,SP006,CUST2826
TXN08531,2024-08-16,August,Q3,East,Clothing,Jacket,2992.83,9,0,0.0,26935.47,Debit Card,SP008,CUST3372
TXN08532,2024-10-08,October,Q4,South,Food & Beverages,Snack Mix,220.15,1,0,0.0,220.15,Credit Card,SP004,CUST9592
TXN08533,2024-01-23,January,Q1,South,Food & Beverages,Protein Bar,110.43,6,20,132.52,530.06,UPI,SP011,CUST2078
TXN08534,2024-07-19,July,Q3,South,Clothing,T-Shirt,4435.22,10,10,4435.22,39916.98,Cash,SP010,CUST3950
TXN08535,2024-09-08,September,Q3,North,Food & Beverages,Juice Box,1000.06,8,20,1600.1,6400.38,Net Banking,SP001,CUST4583
TXN08536,2024-07-02,July,Q3,East,Furniture,Bookshelf,20137.3,2,0,0.0,40274.6,Debit Card,SP016,CUST5194
TXN08537,2024-07-01,July,Q3,West,Clothing,T-Shirt,2177.24,2,10,435.45,3919.03,UPI,SP019,CUST5988
TXN08538,2024-05-15,May,Q2,Central,Electronics,Smart TV,59717.98,5,0,0.0,298589.9,Credit Card,SP014,CUST6278
TXN08539,2024-03-16,March,Q1,East,Furniture,Sofa,27253.88,3,10,8176.16,73585.48,Credit Card,SP020,CUST9221
TXN08540,2024-12-03,December,Q4,North,Sports & Outdoors,Bicycle,24078.34,7,0,0.0,168548.38,Cash,SP015,CUST1941
TXN08541,2024-01-07,January,Q1,North,Electronics,Headphones,25206.44,9,10,22685.8,204172.16,Net Banking,SP003,CUST1646
TXN08542,2024-07-08,July,Q3,West,Clothing,T-Shirt,4593.38,2,0,0.0,9186.76,Net Banking,SP015,CUST6193
TXN08543,2024-07-07,July,Q3,Central,Clothing,T-Shirt,4925.19,7,0,0.0,34476.33,Debit Card,SP009,CUST5591
TXN08544,2024-08-10,August,Q3,East,Furniture,Bookshelf,45347.7,1,5,2267.39,43080.31,UPI,SP015,CUST9649
TXN08545,2024-07-09,July,Q3,Central,Sports & Outdoors,Tent,3374.58,6,20,4049.5,16197.98,Debit Card,SP020,CUST9771
TXN08546,2024-12-07,December,Q4,North,Sports & Outdoors,Bicycle,14988.25,6,15,13489.42,76440.08,UPI,SP005,CUST6228
TXN08547,2024-03-22,March,Q1,North,Sports & Outdoors,Yoga Mat,15167.65,5,0,0.0,75838.25,Debit Card,SP001,CUST4145
TXN08548,2024-02-24,February,Q1,East,Food & Beverages,Protein Bar,1217.33,1,0,0.0,1217.33,UPI,SP006,CUST4964
TXN08549,2024-05-27,May,Q2,South,Clothing,Jeans,915.94,10,0,0.0,9159.4,Credit Card,SP009,CUST2647
TXN08550,2024-04-22,April,Q2,Central,Food & Beverages,Tea Set,397.06,10,0,0.0,3970.6,UPI,SP007,CUST1244
TXN08551,2024-08-08,August,Q3,North,Food & Beverages,Coffee Pack,1065.39,5,5,266.35,5060.6,Cash,SP001,CUST4993
TXN08552,2024-11-30,November,Q4,South,Furniture,Office Chair,33159.27,10,0,0.0,331592.7,Debit Card,SP008,CUST2591
TXN08553,2024-01-19,January,Q1,East,Clothing,Shoes,1217.12,7,15,1277.98,7241.86,Net Banking,SP005,CUST1863
TXN08554,2024-12-10,December,Q4,West,Food & Beverages,Protein Bar,224.23,6,20,269.08,1076.3,Net Banking,SP014,CUST3868
TXN08555,2024-03-08,March,Q1,West,Clothing,Shoes,4282.23,6,10,2569.34,23124.04,Debit Card,SP001,CUST2581
TXN08556,2024-12-09,December,Q4,South,Food & Beverages,Coffee Pack,805.42,4,0,0.0,3221.68,Cash,SP015,CUST5497
TXN08557,2024-06-30,June,Q2,East,Clothing,Dress,1292.55,5,0,0.0,6462.75,Net Banking,SP012,CUST7102
TXN08558,2024-09-23,September,Q3,South,Electronics,Tablet,67906.21,7,10,47534.35,427809.12,Debit Card,SP006,CUST2183
TXN08559,2024-02-04,February,Q1,Central,Sports & Outdoors,Yoga Mat,5306.06,1,10,530.61,4775.45,Credit Card,SP015,CUST8697
TXN08560,2024-09-06,September,Q3,West,Electronics,Laptop,48153.52,9,0,0.0,433381.68,Credit Card,SP015,CUST6505
TXN08561,2024-07-22,July,Q3,West,Food & Beverages,Snack Mix,826.25,9,5,371.81,7064.44,Credit Card,SP005,CUST2314
TXN08562,2024-05-12,May,Q2,East,Food & Beverages,Snack Mix,1100.19,5,15,825.14,4675.81,Credit Card,SP012,CUST7186
TXN08563,2024-11-03,November,Q4,Central,Furniture,Sofa,15726.4,8,0,0.0,125811.2,Debit Card,SP010,CUST9731
TXN08564,2024-02-29,February,Q1,Central,Electronics,Smartphone,15909.32,9,20,28636.78,114547.1,Credit Card,SP004,CUST3964
TXN08565,2024-05-20,May,Q2,East,Sports & Outdoors,Running Shoes,10876.97,5,15,8157.73,46227.12,Net Banking,SP007,CUST6320
TXN08566,2024-12-23,December,Q4,East,Clothing,Dress,1538.97,8,0,0.0,12311.76,Cash,SP003,CUST4238
TXN08567,2024-09-12,September,Q3,East,Electronics,Laptop,24852.2,6,0,0.0,149113.2,Credit Card,SP009,CUST6829
TXN08568,2024-11-20,November,Q4,South,Food & Beverages,Juice Box,549.36,4,0,0.0,2197.44,Cash,SP002,CUST4896
TXN08569,2024-10-27,October,Q4,East,Sports & Outdoors,Dumbbells,12957.81,2,0,0.0,25915.62,Net Banking,SP006,CUST3152
TXN08570,2024-01-18,January,Q1,Central,Food & Beverages,Protein Bar,373.12,1,15,55.97,317.15,UPI,SP004,CUST2137
TXN08571,2024-04-04,April,Q2,South,Clothing,Shoes,4361.56,2,15,1308.47,7414.65,Debit Card,SP015,CUST8096
TXN08572,2024-12-23,December,Q4,North,Electronics,Tablet,46475.39,3,0,0.0,139426.17,Credit Card,SP018,CUST8765
TXN08573,2024-06-17,June,Q2,Central,Furniture,Desk,9553.16,2,10,1910.63,17195.69,Debit Card,SP003,CUST4555
TXN08574,2024-04-12,April,Q2,East,Clothing,Shoes,2568.11,8,0,0.0,20544.88,Credit Card,SP020,CUST8249
TXN08575,2024-06-06,June,Q2,South,Electronics,Smart TV,12008.98,9,0,0.0,108080.82,Net Banking,SP005,CUST8203
TXN08576,2024-08-25,August,Q3,South,Furniture,Dining Table,42534.9,2,10,8506.98,76562.82,Credit Card,SP016,CUST6149
TXN08577,2024-09-17,September,Q3,East,Clothing,Shoes,2551.66,5,0,0.0,12758.3,Net Banking,SP018,CUST6196
TXN08578,2024-12-19,December,Q4,East,Electronics,Smart TV,16480.0,2,5,1648.0,31312.0,Cash,SP013,CUST3435
TXN08579,2024-11-25,November,Q4,North,Food & Beverages,Juice Box,325.04,10,0,0.0,3250.4,Debit Card,SP020,CUST2959
TXN08580,2024-02-25,February,Q1,North,Food & Beverages,Coffee Pack,158.1,9,0,0.0,1422.9,Credit Card,SP016,CUST1549
TXN08581,2024-12-01,December,Q4,West,Furniture,Office Chair,15905.84,8,10,12724.67,114522.05,Debit Card,SP016,CUST5902
TXN08582,2024-12-17,December,Q4,West,Sports & Outdoors,Yoga Mat,11522.21,2,15,3456.66,19587.76,Credit Card,SP005,CUST1761
TXN08583,2024-01-29,January,Q1,North,Food & Beverages,Protein Bar,891.14,8,20,1425.82,5703.3,Net Banking,SP008,CUST3041
TXN08584,2024-01-27,January,Q1,West,Food & Beverages,Protein Bar,910.41,9,0,0.0,8193.69,Net Banking,SP004,CUST7481
TXN08585,2024-12-17,December,Q4,West,Food & Beverages,Snack Mix,786.22,5,0,0.0,3931.1,Net Banking,SP002,CUST7637
TXN08586,2024-09-25,September,Q3,Central,Furniture,Dining Table,18237.56,9,15,24620.71,139517.33,UPI,SP010,CUST5354
TXN08587,2024-11-11,November,Q4,Central,Clothing,Jacket,1903.83,5,15,1427.87,8091.28,Cash,SP013,CUST5774
TXN08588,2024-05-29,May,Q2,East,Furniture,Desk,26099.55,9,15,35234.39,199661.56,Credit Card,SP006,CUST7830
TXN08589,2024-08-15,August,Q3,South,Furniture,Desk,25686.29,7,5,8990.2,170813.83,Credit Card,SP011,CUST7043
TXN08590,2024-08-26,August,Q3,Central,Clothing,Jacket,4238.43,2,15,1271.53,7205.33,Debit Card,SP006,CUST2451
TXN08591,2024-10-10,October,Q4,West,Electronics,Smartphone,33489.04,9,0,0.0,301401.36,Cash,SP012,CUST1391
TXN08592,2024-06-23,June,Q2,West,Food & Beverages,Protein Bar,517.51,9,15,698.64,3958.95,Cash,SP016,CUST8943
TXN08593,2024-10-10,October,Q4,South,Electronics,Laptop,26670.07,7,10,18669.05,168021.44,Net Banking,SP008,CUST5959
TXN08594,2024-04-04,April,Q2,Central,Clothing,Jacket,1159.06,6,10,695.44,6258.92,Cash,SP016,CUST1189
TXN08595,2024-04-17,April,Q2,West,Electronics,Tablet,15178.87,2,20,6071.55,24286.19,Debit Card,SP016,CUST3882
TXN08596,2024-09-16,September,Q3,South,Furniture,Dining Table,47340.33,7,0,0.0,331382.31,Credit Card,SP003,CUST5210
TXN08597,2024-05-12,May,Q2,South,Electronics,Smart TV,25493.54,9,5,11472.09,217969.77,Net Banking,SP004,CUST6684
TXN08598,2024-07-11,July,Q3,South,Furniture,Sofa,7606.54,3,0,0.0,22819.62,Net Banking,SP012,CUST8450
TXN08599,2024-01-13,January,Q1,West,Clothing,Jeans,4540.89,3,0,0.0,13622.67,Credit Card,SP004,CUST4656
TXN08600,2024-12-21,December,Q4,West,Food & Beverages,Tea Set,953.63,3,10,286.09,2574.8,UPI,SP018,CUST1160
TXN08601,2024-05-02,May,Q2,East,Clothing,Jeans,1385.72,6,0,0.0,8314.32,Cash,SP009,CUST7122
TXN08602,2024-12-06,December,Q4,Central,Sports & Outdoors,Bicycle,7449.55,9,0,0.0,67045.95,UPI,SP013,CUST2021
TXN08603,2024-11-08,November,Q4,Central,Food & Beverages,Juice Box,916.5,2,5,91.65,1741.35,Credit Card,SP011,CUST6355
TXN08604,2024-12-23,December,Q4,North,Furniture,Sofa,6892.46,10,5,3446.23,65478.37,UPI,SP016,CUST6297
TXN08605,2024-03-11,March,Q1,East,Electronics,Laptop,26772.01,5,20,26772.01,107088.04,Cash,SP009,CUST7445
TXN08606,2024-04-12,April,Q2,South,Furniture,Dining Table,47461.71,10,0,0.0,474617.1,UPI,SP016,CUST2514
TXN08607,2024-09-16,September,Q3,East,Food & Beverages,Snack Mix,865.78,6,0,0.0,5194.68,Cash,SP020,CUST5428
TXN08608,2024-08-19,August,Q3,West,Electronics,Smart TV,60150.89,5,15,45113.17,255641.28,Debit Card,SP016,CUST8419
TXN08609,2024-08-22,August,Q3,North,Clothing,Shoes,414.14,3,5,62.12,1180.3,UPI,SP001,CUST1399
TXN08610,2024-09-11,September,Q3,Central,Furniture,Sofa,46304.86,1,10,4630.49,41674.37,Cash,SP004,CUST8772
TXN08611,2024-08-18,August,Q3,East,Clothing,Dress,816.6,9,0,0.0,7349.4,Debit Card,SP009,CUST6955
TXN08612,2024-01-18,January,Q1,North,Clothing,T-Shirt,2135.52,3,15,960.98,5445.58,Credit Card,SP017,CUST1825
TXN08613,2024-05-09,May,Q2,Central,Sports & Outdoors,Dumbbells,23320.51,10,0,0.0,233205.1,UPI,SP005,CUST2373
TXN08614,2024-06-08,June,Q2,West,Electronics,Smartphone,13437.55,6,10,8062.53,72562.77,Debit Card,SP007,CUST5051
TXN08615,2024-12-09,December,Q4,Central,Sports & Outdoors,Yoga Mat,22642.08,8,10,18113.66,163022.98,UPI,SP005,CUST8173
TXN08616,2024-08-27,August,Q3,North,Food & Beverages,Tea Set,1370.58,2,5,137.06,2604.1,Net Banking,SP020,CUST1849
TXN08617,2024-12-16,December,Q4,North,Furniture,Desk,45578.2,8,0,0.0,364625.6,Cash,SP008,CUST7212
TXN08618,2024-12-19,December,Q4,West,Clothing,Shoes,3904.64,10,10,3904.64,35141.76,UPI,SP003,CUST5254
TXN08619,2024-07-14,July,Q3,Central,Clothing,Dress,1478.77,3,10,443.63,3992.68,Credit Card,SP012,CUST6112
TXN08620,2024-10-25,October,Q4,South,Furniture,Desk,5582.57,1,20,1116.51,4466.06,Net Banking,SP016,CUST3036
TXN08621,2024-05-31,May,Q2,West,Clothing,Jacket,2824.15,5,0,0.0,14120.75,Net Banking,SP002,CUST9311
TXN08622,2024-08-03,August,Q3,North,Clothing,T-Shirt,2357.57,6,0,0.0,14145.42,Credit Card,SP016,CUST8539
TXN08623,2024-08-11,August,Q3,Central,Furniture,Office Chair,32450.22,8,20,51920.35,207681.41,UPI,SP013,CUST5419
TXN08624,2024-06-22,June,Q2,Central,Furniture,Dining Table,35162.09,6,20,42194.51,168778.03,Debit Card,SP008,CUST5151
TXN08625,2024-07-27,July,Q3,Central,Sports & Outdoors,Tent,11741.09,6,0,0.0,70446.54,Credit Card,SP001,CUST3055
TXN08626,2024-05-20,May,Q2,West,Clothing,T-Shirt,3427.1,8,5,1370.84,26045.96,UPI,SP007,CUST2128
TXN08627,2024-10-16,October,Q4,West,Food & Beverages,Juice Box,1063.06,10,0,0.0,10630.6,Debit Card,SP016,CUST5328
TXN08628,2024-03-19,March,Q1,Central,Clothing,Jeans,1389.19,2,20,555.68,2222.7,Debit Card,SP010,CUST4903
TXN08629,2024-07-19,July,Q3,Central,Food & Beverages,Coffee Pack,437.63,6,0,0.0,2625.78,Net Banking,SP017,CUST7134
TXN08630,2024-07-14,July,Q3,Central,Food & Beverages,Juice Box,419.35,10,0,0.0,4193.5,Credit Card,SP007,CUST5307
TXN08631,2024-03-06,March,Q1,West,Food & Beverages,Tea Set,1195.0,4,0,0.0,4780.0,Net Banking,SP013,CUST2444
TXN08632,2024-02-23,February,Q1,North,Food & Beverages,Protein Bar,971.62,5,10,485.81,4372.29,Net Banking,SP005,CUST3437
TXN08633,2024-06-05,June,Q2,Central,Furniture,Office Chair,10373.92,6,5,3112.18,59131.34,Credit Card,SP012,CUST4421
TXN08634,2024-07-12,July,Q3,South,Clothing,Jacket,2334.91,1,15,350.24,1984.67,Cash,SP017,CUST2765
TXN08635,2024-03-29,March,Q1,North,Sports & Outdoors,Yoga Mat,16033.15,6,0,0.0,96198.9,Net Banking,SP001,CUST5093
TXN08636,2024-10-20,October,Q4,East,Sports & Outdoors,Bicycle,2069.44,8,10,1655.55,14899.97,Cash,SP007,CUST6548
TXN08637,2024-04-02,April,Q2,South,Electronics,Headphones,12350.36,8,5,4940.14,93862.74,Cash,SP005,CUST1519
TXN08638,2024-10-13,October,Q4,West,Food & Beverages,Juice Box,201.32,4,0,0.0,805.28,UPI,SP015,CUST7861
